,accuracy,f1_score,loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.7,0.0,30.0,1730614123,checkpoint_000009,True,True,10,2b76c830,2024-11-03_08-08-53,14.926505327224731,142.61139726638794,20621,alex-MS-7996,192.168.100.115,142.61139726638794,10,0.0036238929625001214,8,2b76c830
1,0.6083333333333333,0.37333333333333335,1.037183403968811,1730614269,checkpoint_000009,True,True,10,496684d8,2024-11-03_08-11-20,14.24165391921997,140.31581616401672,21121,alex-MS-7996,192.168.100.115,140.31581616401672,10,9.146491151544036e-05,32,496684d8
2,0.65,0.0,35.0,1730614306,checkpoint_000001,True,True,2,0c5840c2,2024-11-03_08-11-51,12.385638236999512,25.798619508743286,21730,alex-MS-7996,192.168.100.115,25.798619508743286,2,0.0341456570111594,2,0c5840c2
3,0.625,0.21052631578947367,0.6715599576632182,1730614449,checkpoint_000009,True,True,10,c64c502a,2024-11-03_08-14-15,12.694420337677002,138.41767001152039,21908,alex-MS-7996,192.168.100.115,138.41767001152039,10,0.0002910151832967418,8,c64c502a
4,0.725,0.32653061224489793,0.5214278082052867,1730614592,checkpoint_000009,True,True,10,8f6aa9d9,2024-11-03_08-16-41,14.069321155548096,140.11222195625305,22488,alex-MS-7996,192.168.100.115,140.11222195625305,10,6.450456013718521e-06,4,8f6aa9d9
5,0.6916666666666667,0.0,0.6179914325475693,1730614619,checkpoint_000001,True,True,2,649cbec8,2024-11-03_08-17-12,15.33475399017334,25.000261068344116,22971,alex-MS-7996,192.168.100.115,25.000261068344116,2,0.00016596711799520867,32,649cbec8
6,0.625,0.4,0.7766185325880846,1730614768,checkpoint_000009,True,True,10,3f008821,2024-11-03_08-19-40,16.584535837173462,142.72022604942322,23160,alex-MS-7996,192.168.100.115,142.72022604942322,10,1.4129530048230425e-05,4,3f008821
7,0.7166666666666667,0.0,28.125,1730614804,checkpoint_000001,True,True,2,a12ba564,2024-11-03_08-20-14,12.886555194854736,28.20322060585022,23642,alex-MS-7996,192.168.100.115,28.20322060585022,2,0.01891064541980917,16,a12ba564
8,0.6416666666666667,0.0,0.7323725819587708,1730614833,checkpoint_000001,True,True,2,499ae5b0,2024-11-03_08-20-39,9.11467957496643,19.071934461593628,23818,alex-MS-7996,192.168.100.115,19.071934461593628,2,1.6671009072514024e-05,32,499ae5b0
9,0.6666666666666666,0.0,33.59375,1730614865,checkpoint_000001,True,True,2,237737fc,2024-11-03_08-21-11,8.979201078414917,26.85181760787964,24005,alex-MS-7996,192.168.100.115,26.85181760787964,2,0.003198774672674454,16,237737fc
10,0.7083333333333334,0.47761194029850745,0.9598263651132584,1730614974,checkpoint_000007,True,True,8,905464d3,2024-11-03_08-23-06,15.750497817993164,109.4719123840332,24182,alex-MS-7996,192.168.100.115,109.4719123840332,8,9.856002722990012e-05,32,905464d3
11,0.25,0.4,75.0,1730615005,checkpoint_000001,True,True,2,1b76a038,2024-11-03_08-23-35,13.108183145523071,23.350738525390625,24589,alex-MS-7996,192.168.100.115,23.350738525390625,2,0.040700150377440944,8,1b76a038
12,0.7166666666666667,0.0,28.64583396911621,1730615033,checkpoint_000001,True,True,2,5c2f7d32,2024-11-03_08-24-03,13.626970052719116,23.253459930419922,24766,alex-MS-7996,192.168.100.115,23.253459930419922,2,0.060003836972645934,32,5c2f7d32
13,0.75,0.3181818181818182,0.5193779249986012,1730615183,checkpoint_000009,True,True,10,f4837686,2024-11-03_08-26-32,14.11664867401123,142.16585111618042,24951,alex-MS-7996,192.168.100.115,142.16585111618042,10,3.585840337495319e-06,4,f4837686
14,0.75,0.0,0.5578418523073196,1730615331,checkpoint_000009,True,True,10,5ac02e7c,2024-11-03_08-29-05,17.29270625114441,147.65493774414062,25534,alex-MS-7996,192.168.100.115,147.65493774414062,10,0.000993217627970886,16,5ac02e7c
15,0.725,0.0,0.5921786939104398,1730615401,checkpoint_000003,True,True,4,e0d97071,2024-11-03_08-30-06,12.61682939529419,55.6833381652832,26025,alex-MS-7996,192.168.100.115,55.6833381652832,4,0.001385883080295947,2,e0d97071
16,0.75,0.0,26.5625,1730615424,checkpoint_000001,True,True,2,1e124392,2024-11-03_08-30-31,11.051443338394165,20.040847301483154,26298,alex-MS-7996,192.168.100.115,20.040847301483154,2,0.004967693107052626,16,1e124392
17,0.6833333333333333,0.0,0.625278951227665,1730615458,checkpoint_000001,True,True,2,86ddb06d,2024-11-03_08-31-03,12.934218883514404,26.878483057022095,26475,alex-MS-7996,192.168.100.115,26.878483057022095,2,0.0002940738280216152,2,86ddb06d
18,0.7333333333333333,0.0,26.041666984558105,1730615481,checkpoint_000001,True,True,2,9a5500a5,2024-11-03_08-31-30,11.749461889266968,21.55610704421997,26680,alex-MS-7996,192.168.100.115,21.55610704421997,2,0.0634314095108361,32,9a5500a5
19,0.725,0.0,0.5926022827625275,1730615536,checkpoint_000003,True,True,4,652e296e,2024-11-03_08-32-27,14.856082201004028,51.396899461746216,26868,alex-MS-7996,192.168.100.115,51.396899461746216,4,2.2126961964752123e-06,32,652e296e
